Rate	34.48
RJ Local Transform Add / Remove	34.48
Local Transform Move	3.45
Local Transform Change Scale	27.59
Rate Tried	% Accepted	RJ Local Transform Add / Remove Tried	% Accepted	Local Transform Move Tried	% Accepted	Local Transform Change Scale Tried	% Accepted	Alpha 1 - Dev	Alpha 1 - Tried	Alpha 1 - Accepted	Alpha 2 - Dev	Alpha 2 - Tried	Alpha 2 - Accepted	Sigma^2 1 - Dev	Sigma^2 1 - Tried	Sigma^2 1 - Accepted	Sigma^2 2 - Dev	Sigma^2 2 - Tried	Sigma^2 2 - Accepted	VarRates - Dev	VarRates - Tried	VarRates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
6964	0.303705	6908	0.067024	673	0.383358	5455	0.236664	0.214621	1771	0.267645	0.249061	1763	0.298355	0.000014	1711	0.290473	0.000016	1719	0.359511	58.547839	5455	0.236664	0.206350	0.217890	
6868	0.314356	7022	0.062233	708	0.384181	5402	0.242873	0.214621	1757	0.250427	0.249061	1677	0.289803	0.000014	1680	0.317857	0.000016	1754	0.398518	58.547839	5402	0.242873	0.209000	0.217884	
6754	0.279538	7085	0.060550	698	0.282235	5463	0.245286	0.214621	1691	0.261384	0.249061	1700	0.268824	0.000014	1637	0.259621	0.000016	1726	0.326767	58.547839	5463	0.245286	0.192700	0.217865	
6918	0.308182	6759	0.063619	686	0.370262	5637	0.240908	0.214621	1721	0.274840	0.249061	1720	0.293605	0.000014	1682	0.293103	0.000016	1795	0.368245	58.547839	5637	0.240908	0.208700	0.217859	
6746	0.247999	6831	0.054604	717	0.312413	5706	0.223274	0.214621	1776	0.250563	0.249061	1752	0.237443	0.000014	1549	0.225952	0.000016	1669	0.276812	58.547839	5706	0.223274	0.177200	0.217829	
6937	0.298256	6797	0.063852	722	0.353186	5544	0.245491	0.214621	1656	0.272947	0.249061	1784	0.292601	0.000014	1780	0.278090	0.000016	1717	0.349447	58.547839	5544	0.245491	0.205950	0.217820	
6896	0.291763	6923	0.064134	728	0.365385	5453	0.241335	0.214621	1719	0.276323	0.249061	1712	0.260514	0.000014	1733	0.286209	0.000016	1732	0.343533	58.547839	5453	0.241335	0.201900	0.217809	
6882	0.300203	6901	0.061875	673	0.334324	5544	0.261544	0.214621	1674	0.279570	0.249061	1766	0.260476	0.000014	1668	0.287770	0.000016	1774	0.370913	58.547839	5544	0.261544	0.208400	0.217802	
6930	0.306205	6779	0.066381	677	0.338257	5614	0.260599	0.214621	1695	0.286726	0.249061	1736	0.289747	0.000014	1735	0.266859	0.000016	1764	0.379819	58.547839	5614	0.260599	0.213200	0.217798	
6984	0.325745	6720	0.067262	681	0.377386	5615	0.250401	0.214621	1695	0.290265	0.249061	1780	0.284270	0.000014	1698	0.349234	0.000016	1811	0.377692	58.547839	5615	0.250401	0.219500	0.217800	
6940	0.313977	6867	0.061308	694	0.340058	5499	0.253137	0.214621	1739	0.289247	0.249061	1797	0.285476	0.000014	1721	0.295758	0.000016	1683	0.388592	58.547839	5499	0.253137	0.211400	0.217795	
6661	0.267527	7065	0.063553	675	0.325926	5599	0.256474	0.214621	1667	0.253749	0.249061	1720	0.261628	0.000014	1579	0.240659	0.000016	1695	0.312094	58.547839	5599	0.256474	0.194350	0.217778	
6888	0.284698	6853	0.064351	647	0.324575	5612	0.249109	0.214621	1628	0.235258	0.249061	1736	0.281682	0.000014	1772	0.287246	0.000016	1752	0.331050	58.547839	5612	0.249109	0.200500	0.217765	
6692	0.259115	7090	0.057687	661	0.302572	5557	0.273169	0.214621	1752	0.243151	0.249061	1643	0.247718	0.000014	1658	0.244873	0.000016	1639	0.302013	58.547839	5557	0.273169	0.193050	0.217747	
6916	0.296703	7057	0.073827	656	0.352134	5371	0.242599	0.214621	1744	0.280963	0.249061	1687	0.294606	0.000014	1772	0.265801	0.000016	1713	0.346760	58.547839	5371	0.242599	0.205350	0.217738	
6870	0.322562	6878	0.057284	654	0.336391	5598	0.240086	0.214621	1760	0.269318	0.249061	1714	0.301050	0.000014	1699	0.310771	0.000016	1697	0.411314	58.547839	5598	0.240086	0.208700	0.217732	
6846	0.272422	6897	0.059011	720	0.373611	5537	0.246885	0.214621	1694	0.266234	0.249061	1716	0.262821	0.000014	1749	0.275586	0.000022	1687	0.285122	58.547839	5537	0.246885	0.195400	0.217716	
6783	0.268318	7013	0.065592	677	0.370753	5527	0.235209	0.214621	1752	0.264269	0.249061	1707	0.271822	0.000014	1651	0.267111	0.000022	1673	0.270173	58.547839	5527	0.235209	0.191550	0.217697	
6707	0.259430	7050	0.067518	683	0.329429	5560	0.221583	0.214621	1718	0.256112	0.249061	1780	0.272472	0.000014	1582	0.257269	0.000022	1627	0.250768	58.547839	5560	0.221583	0.183650	0.217672	
6721	0.277488	6936	0.067330	698	0.365330	5645	0.241807	0.214621	1683	0.256684	0.249061	1693	0.298878	0.000014	1720	0.285465	0.000022	1625	0.268308	58.547839	5645	0.241807	0.197600	0.217658	
6919	0.282266	6949	0.062743	663	0.295626	5469	0.260925	0.214621	1809	0.269210	0.249061	1756	0.289294	0.000014	1722	0.317073	0.000022	1632	0.252451	58.547839	5469	0.260925	0.200600	0.217645	
6828	0.291154	6976	0.065510	678	0.330383	5518	0.244291	0.214621	1808	0.274336	0.249061	1725	0.295072	0.000014	1623	0.290819	0.000022	1672	0.305622	58.547839	5518	0.244291	0.200850	0.217633	
6872	0.294092	6923	0.068179	711	0.382560	5494	0.236076	0.214621	1792	0.292411	0.249061	1766	0.322197	0.000014	1670	0.283832	0.000022	1644	0.276156	58.547839	5494	0.236076	0.203100	0.217623	
6867	0.257026	6905	0.059088	691	0.319826	5537	0.239660	0.214621	1746	0.241123	0.249061	1686	0.265125	0.000014	1698	0.271496	0.000022	1737	0.251007	58.547839	5537	0.239660	0.186050	0.217600	
6872	0.249854	7011	0.064185	685	0.299270	5432	0.253498	0.214621	1779	0.226532	0.249061	1712	0.262850	0.000014	1678	0.264601	0.000022	1703	0.246624	58.547839	5432	0.253498	0.187450	0.217578	
6819	0.279366	6952	0.065161	710	0.342254	5519	0.242435	0.214621	1795	0.277437	0.249061	1724	0.280742	0.000014	1626	0.303813	0.000022	1674	0.256272	58.547839	5519	0.242435	0.196950	0.217563	
6669	0.267506	7021	0.066800	717	0.423989	5593	0.251386	0.214621	1714	0.260210	0.249061	1701	0.287478	0.000014	1648	0.266383	0.000022	1606	0.255293	58.547839	5593	0.251386	0.198150	0.217549	
6789	0.269701	7055	0.068746	715	0.384615	5441	0.260430	0.214621	1686	0.255635	0.249061	1700	0.271765	0.000014	1741	0.292935	0.000022	1662	0.257521	58.547839	5441	0.260430	0.200400	0.217537	
6923	0.281236	6813	0.062821	645	0.373643	5619	0.230824	0.214621	1775	0.256901	0.249061	1766	0.274066	0.000014	1699	0.312537	0.000022	1683	0.282828	58.547839	5619	0.230824	0.195650	0.217521	
6983	0.286696	6813	0.062821	739	0.355886	5465	0.238609	0.214621	1803	0.267332	0.249061	1767	0.300509	0.000014	1714	0.280630	0.000022	1699	0.298999	58.547839	5465	0.238609	0.199850	0.217509	
6938	0.281205	6925	0.067437	683	0.421669	5454	0.229740	0.214621	1728	0.271412	0.249061	1729	0.273569	0.000014	1758	0.307736	0.000022	1723	0.271619	58.547839	5454	0.229740	0.197950	0.217495	
6898	0.256016	6866	0.062919	700	0.305714	5536	0.255780	0.214621	1710	0.256725	0.249061	1802	0.250277	0.000014	1658	0.269602	0.000022	1728	0.248264	58.547839	5536	0.255780	0.191400	0.217476	
6637	0.242881	7041	0.063911	691	0.348770	5631	0.238856	0.214621	1681	0.254610	0.249061	1741	0.245836	0.000014	1644	0.223844	0.000022	1571	0.246976	58.547839	5631	0.238856	0.182400	0.217451	
6356	0.197451	7255	0.051964	713	0.318373	5676	0.260218	0.214621	1869	0.194222	0.249061	1783	0.217611	0.000014	1326	0.187783	0.000022	1378	0.185051	58.547839	5676	0.260218	0.166800	0.217415	
6865	0.367516	6950	0.062302	713	0.357644	5472	0.229167	0.146192	1751	0.372359	0.249061	1669	0.284002	0.000008	1722	0.431475	0.000014	1723	0.379571	58.547839	5472	0.229167	0.223250	0.217419	
6810	0.356388	6975	0.069247	700	0.387143	5515	0.249864	0.146192	1705	0.401760	0.249061	1682	0.260404	0.000010	1683	0.380867	0.000014	1740	0.381034	58.547839	5515	0.249864	0.227950	0.217426	
6909	0.333333	6892	0.061811	727	0.348006	5472	0.255117	0.149235	1737	0.354059	0.249061	1769	0.289429	0.000014	1712	0.302570	0.000014	1691	0.389119	58.547839	5472	0.255117	0.218900	0.217427	
6819	0.290512	6940	0.067723	705	0.354610	5536	0.253251	0.149235	1755	0.335043	0.249061	1766	0.254813	0.000014	1614	0.245973	0.000014	1684	0.324228	58.547839	5536	0.253251	0.205150	0.217419	
6875	0.333236	6931	0.064926	706	0.358357	5488	0.243805	0.149235	1687	0.369887	0.249061	1793	0.272170	0.000014	1648	0.304612	0.000014	1747	0.387521	58.547839	5488	0.243805	0.216600	0.217418	
6930	0.321356	6923	0.063845	649	0.345146	5498	0.241542	0.149235	1740	0.364368	0.249061	1816	0.250551	0.000014	1661	0.291391	0.000014	1713	0.381786	58.547839	5498	0.241542	0.211050	0.217414	
6803	0.313685	7026	0.064048	662	0.339879	5509	0.256308	0.149235	1761	0.355480	0.249061	1709	0.283792	0.000014	1599	0.253909	0.000014	1734	0.355825	58.547839	5509	0.256308	0.211050	0.217409	
6887	0.323072	6757	0.067042	747	0.342704	5609	0.257265	0.149235	1694	0.376623	0.249061	1739	0.271995	0.000013	1664	0.268630	0.000014	1790	0.372626	58.547839	5609	0.257265	0.218850	0.217410	
6816	0.354754	6995	0.060329	687	0.379913	5502	0.256634	0.149235	1647	0.400121	0.249061	1711	0.322618	0.000013	1712	0.292056	0.000014	1746	0.404926	58.547839	5502	0.256634	0.225650	0.217416	
6918	0.264816	6880	0.068895	655	0.409160	5547	0.222282	0.275932	1702	0.206816	0.249061	1800	0.282222	0.000013	1751	0.297544	0.000023	1665	0.270871	58.547839	5547	0.222282	0.190350	0.217397	
6929	0.262808	6880	0.065843	749	0.351135	5442	0.232635	0.275932	1799	0.212896	0.249061	1776	0.283784	0.000013	1672	0.285885	0.000023	1682	0.271106	58.547839	5442	0.232635	0.190150	0.217377	
6825	0.256264	6946	0.066081	712	0.358146	5517	0.238717	0.275932	1720	0.204070	0.249061	1714	0.287631	0.000013	1681	0.275431	0.000023	1710	0.258480	58.547839	5517	0.238717	0.189000	0.217357	
6708	0.252236	7061	0.066421	733	0.339700	5498	0.251000	0.275932	1730	0.212717	0.249061	1697	0.277549	0.000013	1673	0.264794	0.000023	1608	0.254975	58.547839	5498	0.251000	0.189500	0.217337	
6837	0.243382	6893	0.062672	702	0.339031	5568	0.246947	0.275932	1736	0.193548	0.249061	1733	0.252164	0.000013	1666	0.259904	0.000023	1702	0.269095	58.547839	5568	0.246947	0.185450	0.217315	
6964	0.284319	6953	0.058824	694	0.384726	5389	0.241047	0.248853	1735	0.228818	0.249061	1766	0.308607	0.000013	1712	0.303738	0.000023	1751	0.295831	58.547839	5389	0.241047	0.197750	0.217301	
6835	0.284711	7008	0.061929	715	0.384615	5442	0.242558	0.248853	1695	0.241888	0.249061	1656	0.292271	0.000013	1767	0.306735	0.000023	1717	0.297030	58.547839	5442	0.242558	0.198750	0.217288	
6888	0.268728	6950	0.060432	664	0.326807	5498	0.252274	0.248853	1730	0.222543	0.249061	1656	0.294082	0.000013	1744	0.280390	0.000023	1758	0.278726	58.547839	5498	0.252274	0.193750	0.217271	
6820	0.293548	6949	0.063894	695	0.381295	5536	0.229949	0.248853	1760	0.244886	0.249061	1631	0.302882	0.000013	1714	0.334889	0.000023	1715	0.293294	58.547839	5536	0.229949	0.199200	0.217259	
6924	0.267620	6947	0.067367	655	0.355725	5474	0.259043	0.248853	1800	0.228333	0.249061	1781	0.269512	0.000013	1687	0.299348	0.000023	1656	0.275966	58.547839	5474	0.259043	0.198600	0.217245	
6798	0.261106	6951	0.067328	670	0.382090	5581	0.258914	0.248853	1715	0.223324	0.249061	1715	0.277551	0.000013	1660	0.277108	0.000023	1708	0.266979	58.547839	5581	0.258914	0.197200	0.217231	
6713	0.248622	7014	0.058027	684	0.378655	5589	0.242619	0.248853	1770	0.203390	0.249061	1682	0.268133	0.000013	1671	0.281269	0.000023	1590	0.244025	58.547839	5589	0.242619	0.184550	0.217208	
6825	0.279414	6826	0.071345	681	0.368576	5668	0.226006	0.248853	1679	0.230494	0.249061	1709	0.294324	0.000013	1766	0.305210	0.000023	1671	0.286056	58.547839	5668	0.226006	0.196300	0.217193	
6920	0.276156	6812	0.064151	675	0.374815	5593	0.249240	0.248853	1802	0.230855	0.249061	1707	0.280023	0.000013	1726	0.313441	0.000023	1685	0.282493	58.547839	5593	0.249240	0.199750	0.217181	
6935	0.263446	6856	0.063740	712	0.358146	5497	0.251774	0.248853	1850	0.221622	0.249061	1749	0.266438	0.000013	1698	0.292108	0.000023	1638	0.277778	58.547839	5497	0.251774	0.195150	0.217166	
6847	0.286403	6818	0.063948	682	0.373900	5653	0.227490	0.248853	1662	0.239471	0.249061	1721	0.306798	0.000013	1763	0.322178	0.000023	1701	0.274544	58.547839	5653	0.227490	0.196900	0.217151	
6676	0.242960	7001	0.063277	681	0.323054	5642	0.257533	0.248853	1719	0.215241	0.249061	1690	0.265089	0.000013	1684	0.263064	0.000023	1583	0.228048	58.547839	5642	0.257533	0.186900	0.217130	
6946	0.277714	6861	0.066900	706	0.395184	5487	0.235830	0.248853	1828	0.245077	0.249061	1751	0.282125	0.000013	1717	0.323821	0.000023	1650	0.261212	58.547839	5487	0.235830	0.198050	0.217117	
6803	0.253712	6973	0.064248	682	0.351906	5542	0.232768	0.248853	1789	0.224707	0.249061	1739	0.276596	0.000013	1663	0.277210	0.000023	1612	0.236973	58.547839	5542	0.232768	0.185200	0.217094	
6834	0.294264	6921	0.055483	711	0.374121	5534	0.225515	0.248853	1635	0.238532	0.249061	1808	0.281527	0.000013	1712	0.339953	0.000023	1679	0.315664	58.547839	5534	0.225515	0.195450	0.217079	
6862	0.283882	6845	0.066034	688	0.348837	5605	0.247814	0.248853	1760	0.260227	0.249061	1737	0.292458	0.000013	1716	0.330420	0.000023	1649	0.251668	58.547839	5605	0.247814	0.201450	0.217068	
6908	0.268674	6908	0.059786	736	0.339674	5448	0.239354	0.248853	1742	0.231343	0.249061	1729	0.271255	0.000013	1758	0.321957	0.000023	1679	0.248958	58.547839	5448	0.239354	0.191150	0.217050	
6883	0.264129	6911	0.064824	667	0.355322	5539	0.235422	0.248853	1721	0.221383	0.249061	1737	0.256765	0.000013	1741	0.318208	0.000023	1684	0.259501	58.547839	5539	0.235422	0.190350	0.217032	
6592	0.216475	7103	0.056314	703	0.344239	5602	0.251874	0.248853	1746	0.205040	0.249061	1813	0.243795	0.000013	1532	0.215405	0.000023	1501	0.197868	58.547839	5602	0.251874	0.174000	0.217001	
6839	0.300629	6996	0.068754	691	0.358900	5474	0.259956	0.248853	1695	0.234218	0.249061	1726	0.302433	0.000013	1687	0.273859	0.000012	1731	0.389948	58.547839	5474	0.259956	0.210400	0.216997	
6947	0.295811	6860	0.061516	693	0.349206	5500	0.246545	0.248853	1793	0.208589	0.249061	1738	0.287687	0.000013	1680	0.276786	0.000012	1736	0.412442	58.547839	5500	0.246545	0.203750	0.216988	
7025	0.280427	6880	0.061192	687	0.398836	5408	0.235392	0.248853	1722	0.238095	0.249061	1769	0.294517	0.000013	1727	0.318471	0.000023	1807	0.270614	58.547839	5408	0.235392	0.196900	0.216974	
6942	0.255978	7042	0.062340	683	0.344070	5333	0.252203	0.248853	1770	0.232203	0.249061	1723	0.288450	0.000013	1712	0.242407	0.000023	1737	0.261370	58.547839	5333	0.252203	0.189800	0.216955	
6919	0.250325	6944	0.064948	679	0.341679	5458	0.244045	0.248853	1805	0.220499	0.249061	1740	0.273563	0.000013	1707	0.285296	0.000023	1667	0.222555	58.547839	5458	0.244045	0.187350	0.216934	
6755	0.273723	6985	0.064853	642	0.369159	5618	0.258811	0.248853	1780	0.217416	0.249061	1661	0.273931	0.000013	1713	0.329831	0.000023	1601	0.276077	58.547839	5618	0.258811	0.199650	0.216922	
6792	0.276796	6965	0.063029	688	0.325581	5555	0.254005	0.248853	1734	0.238178	0.249061	1722	0.279907	0.000013	1713	0.322242	0.000023	1623	0.266790	58.547839	5555	0.254005	0.197700	0.216909	
6900	0.275942	7027	0.063185	651	0.339478	5422	0.226669	0.248853	1760	0.237500	0.249061	1739	0.308798	0.000013	1758	0.292947	0.000023	1643	0.264151	58.547839	5422	0.226669	0.189900	0.216890	
6726	0.250669	7024	0.057375	662	0.365559	5588	0.259306	0.248853	1783	0.233315	0.249061	1742	0.263490	0.000013	1619	0.279802	0.000023	1582	0.226296	58.547839	5588	0.259306	0.189000	0.216871	
6908	0.265345	6958	0.059787	702	0.353276	5432	0.257180	0.248853	1784	0.216368	0.249061	1698	0.260306	0.000013	1703	0.295361	0.000023	1723	0.291352	58.547839	5432	0.257180	0.194700	0.216855	
6870	0.270888	7004	0.068104	679	0.341679	5447	0.270424	0.248853	1781	0.226839	0.249061	1691	0.295683	0.000013	1704	0.290493	0.000023	1694	0.272727	58.547839	5447	0.270424	0.202150	0.216845	
6931	0.269658	6773	0.066736	686	0.364431	5610	0.263102	0.248853	1731	0.221837	0.249061	1742	0.296211	0.000013	1756	0.284169	0.000023	1702	0.276146	58.547839	5610	0.263102	0.202350	0.216835	
6757	0.263283	6971	0.064266	721	0.324549	5551	0.262295	0.248853	1741	0.227455	0.249061	1641	0.284583	0.000013	1721	0.296339	0.000023	1654	0.245466	58.547839	5551	0.262295	0.195850	0.216820	
6890	0.280406	6883	0.065960	686	0.396501	5541	0.233171	0.248853	1684	0.245843	0.249061	1767	0.276740	0.000013	1741	0.319357	0.000023	1698	0.278563	58.547839	5541	0.233171	0.197500	0.216807	
6799	0.252831	6960	0.064368	721	0.342580	5520	0.238043	0.248853	1771	0.223038	0.249061	1705	0.270381	0.000013	1685	0.261721	0.000023	1638	0.257631	58.547839	5520	0.238043	0.186400	0.216786	
6933	0.250685	6931	0.067378	689	0.375907	5447	0.237746	0.248853	1810	0.218232	0.249061	1732	0.241339	0.000013	1684	0.286223	0.000023	1707	0.259520	58.547839	5447	0.237746	0.187950	0.216766	
6891	0.277754	6946	0.061618	678	0.384956	5485	0.250684	0.248853	1755	0.243875	0.249061	1714	0.278880	0.000013	1710	0.313450	0.000023	1712	0.275701	58.547839	5485	0.250684	0.198900	0.216754	
6614	0.223617	7044	0.055082	680	0.341176	5662	0.251501	0.248853	1713	0.193228	0.249061	1748	0.261442	0.000013	1600	0.239375	0.000023	1553	0.198326	58.547839	5662	0.251501	0.176150	0.216726	
6375	0.232000	7127	0.054301	715	0.323077	5783	0.254193	0.190106	1753	0.274957	0.249061	1781	0.253790	0.000013	1394	0.200861	0.000019	1447	0.183138	58.547839	5783	0.254193	0.178350	0.216699	
6912	0.372106	6926	0.062374	689	0.364296	5473	0.231500	0.190106	1739	0.294997	0.249061	1765	0.279320	0.000013	1677	0.351222	0.000010	1731	0.564414	58.547839	5473	0.231500	0.226100	0.216706	
6938	0.283943	6899	0.068271	703	0.355619	5460	0.243773	0.190106	1763	0.291548	0.249061	1772	0.236456	0.000013	1645	0.282675	0.000017	1758	0.325370	58.547839	5460	0.243773	0.201100	0.216695	
6956	0.295860	6890	0.063135	673	0.338782	5481	0.250319	0.190106	1762	0.311578	0.249061	1746	0.263459	0.000013	1749	0.280160	0.000017	1699	0.329017	58.547839	5481	0.250319	0.204650	0.216687	
6841	0.280953	6801	0.060432	666	0.312312	5692	0.252108	0.190106	1756	0.298975	0.249061	1801	0.265408	0.000013	1634	0.257038	0.000017	1650	0.302424	58.547839	5692	0.252108	0.198800	0.216674	
6886	0.282457	6956	0.068718	650	0.355385	5508	0.260530	0.190106	1788	0.278523	0.249061	1781	0.270073	0.000013	1665	0.271471	0.000017	1652	0.311138	58.547839	5508	0.260530	0.204450	0.216666	
6786	0.290746	6890	0.066328	699	0.356223	5625	0.264000	0.190106	1702	0.307286	0.249061	1722	0.274100	0.000013	1678	0.260429	0.000017	1684	0.321259	58.547839	5625	0.264000	0.208200	0.216660	
6857	0.309902	6910	0.067294	651	0.334869	5582	0.245790	0.190106	1771	0.315641	0.249061	1620	0.257407	0.000013	1756	0.318907	0.000017	1710	0.344444	58.547839	5582	0.245790	0.209000	0.216655	
6791	0.330290	6977	0.058908	678	0.353982	5554	0.247029	0.190106	1757	0.356858	0.249061	1621	0.317705	0.000013	1665	0.307508	0.000017	1748	0.336957	58.547839	5554	0.247029	0.213300	0.216653	
6837	0.293404	7014	0.060736	709	0.345557	5440	0.245221	0.190106	1700	0.300588	0.249061	1682	0.279429	0.000013	1720	0.285465	0.000017	1735	0.307781	58.547839	5440	0.245221	0.200550	0.216642	
6866	0.299592	6830	0.064861	725	0.329655	5579	0.247356	0.190106	1718	0.302095	0.249061	1715	0.264140	0.000013	1715	0.297376	0.000017	1718	0.334692	58.547839	5579	0.247356	0.205950	0.216634	
6925	0.277834	6891	0.068495	712	0.335674	5472	0.251462	0.190106	1729	0.281666	0.249061	1760	0.280682	0.000013	1728	0.243634	0.000017	1708	0.305621	58.547839	5472	0.251462	0.200550	0.216623	
6886	0.293639	6980	0.058739	661	0.320726	5473	0.236068	0.190106	1750	0.289714	0.249061	1797	0.288258	0.000013	1640	0.286585	0.000017	1699	0.310182	58.547839	5473	0.236068	0.196800	0.216610	
7007	0.295276	6849	0.064389	670	0.326866	5474	0.246438	0.190106	1748	0.299199	0.249061	1698	0.282097	0.000013	1759	0.282547	0.000017	1802	0.316315	58.547839	5474	0.246438	0.203900	0.216601	
6979	0.311936	6790	0.062003	679	0.400589	5552	0.253963	0.190106	1749	0.304174	0.249061	1735	0.286455	0.000013	1781	0.305446	0.000017	1714	0.352392	58.547839	5552	0.253963	0.214000	0.216599	
6946	0.302332	6940	0.064409	662	0.389728	5452	0.255319	0.190106	1743	0.297762	0.249061	1736	0.297811	0.000013	1696	0.275943	0.000017	1771	0.336533	58.547839	5452	0.255319	0.209850	0.216595	
6786	0.282641	6937	0.064581	721	0.367545	5556	0.248380	0.190106	1712	0.289136	0.249061	1664	0.254207	0.000013	1714	0.281214	0.000017	1696	0.305425	58.547839	5556	0.248380	0.200550	0.216584	
6857	0.315152	6971	0.068426	675	0.367407	5497	0.227033	0.190106	1730	0.309249	0.249061	1653	0.283727	0.000013	1743	0.300631	0.000017	1731	0.365685	58.547839	5497	0.227033	0.206700	0.216577	
6851	0.313385	6966	0.062446	712	0.410112	5471	0.233961	0.190106	1767	0.312960	0.249061	1706	0.281946	0.000013	1696	0.319575	0.000017	1682	0.339477	58.547839	5471	0.233961	0.207700	0.216571	
6889	0.314995	6886	0.065931	683	0.411420	5542	0.238181	0.190106	1709	0.307782	0.249061	1735	0.316427	0.000013	1676	0.311456	0.000017	1769	0.323912	58.547839	5542	0.238181	0.211250	0.216567	
6866	0.326391	6938	0.059239	710	0.359155	5486	0.240977	0.190106	1667	0.292741	0.249061	1760	0.313068	0.000013	1686	0.322064	0.000017	1753	0.375927	58.547839	5486	0.240977	0.211450	0.216564	
6841	0.302441	7061	0.061748	706	0.362606	5392	0.260386	0.190106	1683	0.285205	0.249061	1727	0.289519	0.000013	1707	0.304628	0.000017	1724	0.330046	58.547839	5392	0.260386	0.208250	0.216558	
7000	0.305000	6834	0.071115	669	0.387145	5497	0.252683	0.190106	1717	0.313337	0.249061	1763	0.302326	0.000013	1765	0.282153	0.000017	1755	0.322507	58.547839	5497	0.252683	0.213450	0.216556	
6849	0.300774	6918	0.062157	705	0.321986	5528	0.263205	0.190106	1702	0.296710	0.249061	1672	0.255981	0.000013	1714	0.321470	0.000017	1761	0.327087	58.547839	5528	0.263205	0.208600	0.216551	
6754	0.311223	6882	0.060157	742	0.366577	5622	0.245464	0.190106	1750	0.297714	0.249061	1674	0.256272	0.000013	1645	0.332523	0.000017	1685	0.359050	58.547839	5622	0.245464	0.208400	0.216545	
6928	0.319284	6837	0.063771	690	0.382609	5545	0.248873	0.190106	1749	0.308748	0.249061	1782	0.292368	0.000013	1650	0.314545	0.000017	1747	0.361763	58.547839	5545	0.248873	0.214600	0.216544	
6736	0.306265	7028	0.058623	669	0.385650	5567	0.254176	0.190106	1652	0.317191	0.249061	1765	0.288952	0.000013	1634	0.286414	0.000017	1685	0.332938	58.547839	5567	0.254176	0.207400	0.216538	
6864	0.325612	6888	0.055023	697	0.352941	5551	0.212394	0.190106	1732	0.315820	0.249061	1733	0.276399	0.000013	1669	0.336129	0.000017	1730	0.374566	58.547839	5551	0.212394	0.201950	0.216528	
6860	0.305831	6879	0.062654	712	0.362360	5549	0.251397	0.190106	1668	0.306355	0.249061	1840	0.286957	0.000013	1656	0.292874	0.000017	1696	0.338443	58.547839	5549	0.251397	0.209100	0.216523	
6908	0.266503	6790	0.069809	717	0.316597	5585	0.247269	0.190106	1764	0.268141	0.249061	1705	0.253372	0.000013	1649	0.255913	0.000017	1790	0.287151	58.547839	5585	0.247269	0.196150	0.216509	
6918	0.315554	6842	0.056562	722	0.371191	5518	0.264770	0.190106	1717	0.303436	0.249061	1698	0.300353	0.000013	1755	0.310541	0.000017	1748	0.347254	58.547839	5518	0.264770	0.214950	0.216508	
6764	0.292726	6942	0.059349	711	0.320675	5583	0.270106	0.190106	1726	0.293743	0.249061	1720	0.263953	0.000013	1649	0.272893	0.000017	1669	0.340923	58.547839	5583	0.270106	0.206400	0.216501	
6912	0.305266	6916	0.063765	663	0.328808	5509	0.251770	0.190106	1730	0.300000	0.249061	1759	0.288232	0.000013	1746	0.299542	0.000017	1677	0.334526	58.547839	5509	0.251770	0.207800	0.216495	
6810	0.306902	6945	0.062203	693	0.357864	5552	0.252341	0.190106	1774	0.304397	0.249061	1739	0.267395	0.000013	1661	0.309452	0.000017	1636	0.349022	58.547839	5552	0.252341	0.208550	0.216490	
6869	0.302955	6810	0.076505	732	0.356557	5589	0.256218	0.190106	1716	0.312354	0.249061	1735	0.302017	0.000013	1669	0.284602	0.000017	1749	0.312178	58.547839	5589	0.256218	0.214750	0.216489	
6840	0.301608	6960	0.064224	720	0.381944	5480	0.249270	0.190106	1747	0.319405	0.249061	1707	0.270650	0.000013	1701	0.273956	0.000017	1685	0.342433	58.547839	5480	0.249270	0.207550	0.216483	
