Rate	34.48
RJ Local Transform Add / Remove	34.48
Local Transform Move	3.45
Local Transform Change Scale	27.59
Rate Tried	% Accepted	RJ Local Transform Add / Remove Tried	% Accepted	Local Transform Move Tried	% Accepted	Local Transform Change Scale Tried	% Accepted	Alpha 1 - Dev	Alpha 1 - Tried	Alpha 1 - Accepted	Alpha 2 - Dev	Alpha 2 - Tried	Alpha 2 - Accepted	Sigma^2 1 - Dev	Sigma^2 1 - Tried	Sigma^2 1 - Accepted	Sigma^2 2 - Dev	Sigma^2 2 - Tried	Sigma^2 2 - Accepted	VarRates - Dev	VarRates - Tried	VarRates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
6904	0.302433	6792	0.064193	726	0.356749	5578	0.337038	0.203506	1713	0.325161	0.242431	1784	0.307175	0.000014	1731	0.301560	0.000020	1676	0.275060	36.803011	5578	0.337038	0.233150	0.222337	
6787	0.291292	6988	0.059244	719	0.368567	5506	0.318380	0.203506	1716	0.284965	0.242431	1685	0.272997	0.000014	1716	0.303030	0.000020	1670	0.304192	36.803011	5506	0.318380	0.220450	0.222337	
6905	0.279797	6992	0.060641	674	0.348665	5429	0.357156	0.203506	1811	0.287686	0.242431	1663	0.278413	0.000014	1734	0.285467	0.000020	1697	0.266942	36.803011	5429	0.357156	0.226500	0.222337	
6529	0.212743	7149	0.054553	713	0.322581	5609	0.338920	0.203506	1783	0.236680	0.242431	1821	0.225700	0.000014	1465	0.197952	0.000020	1460	0.182192	36.803011	5609	0.338920	0.195500	0.222334	
6910	0.272938	6857	0.060668	679	0.297496	5554	0.342096	0.203506	1793	0.248187	0.242431	1759	0.280273	0.000010	1644	0.258516	0.000012	1714	0.305134	36.803011	5554	0.342096	0.220200	0.222333	
6864	0.284237	6980	0.063181	661	0.382753	5495	0.342675	0.203506	1760	0.296591	0.242431	1725	0.293333	0.000014	1725	0.272464	0.000020	1654	0.273881	36.803011	5495	0.342675	0.226400	0.222334	
6790	0.278056	6954	0.058384	719	0.400556	5537	0.329781	0.203506	1766	0.265006	0.242431	1664	0.309495	0.000014	1678	0.280095	0.000020	1682	0.258621	36.803011	5537	0.329781	0.220400	0.222334	
6785	0.289757	6917	0.064479	694	0.365994	5604	0.327980	0.203506	1727	0.282571	0.242431	1693	0.307738	0.000014	1683	0.279857	0.000020	1682	0.288942	36.803011	5604	0.327980	0.225200	0.222334	
6822	0.286426	6839	0.060389	673	0.392273	5666	0.341687	0.203506	1731	0.292894	0.242431	1763	0.308565	0.000014	1599	0.269543	0.000020	1729	0.272990	36.803011	5666	0.341687	0.228350	0.222335	
6873	0.293904	6874	0.069537	699	0.367668	5554	0.320490	0.203506	1694	0.302243	0.242431	1718	0.286962	0.000014	1716	0.291375	0.000020	1745	0.295129	36.803011	5554	0.320490	0.226750	0.222335	
6803	0.271204	6826	0.059039	709	0.324401	5662	0.349523	0.203506	1712	0.283294	0.242431	1806	0.291251	0.000014	1664	0.240385	0.000020	1621	0.267736	36.803011	5662	0.349523	0.222850	0.222335	
6868	0.273296	6849	0.070229	727	0.330124	5556	0.305076	0.203506	1655	0.272508	0.242431	1712	0.276869	0.000014	1759	0.277999	0.000020	1742	0.265786	36.803011	5556	0.305076	0.214650	0.222334	
6847	0.271652	6929	0.064223	666	0.328829	5558	0.342030	0.203506	1788	0.268456	0.242431	1681	0.268888	0.000014	1694	0.278040	0.000020	1684	0.271378	36.803011	5558	0.342030	0.221250	0.222334	
6738	0.269665	6883	0.069737	721	0.360610	5658	0.342347	0.203506	1684	0.292162	0.242431	1714	0.282380	0.000014	1663	0.232111	0.000020	1677	0.271318	36.803011	5658	0.342347	0.224700	0.222335	
6776	0.300915	7024	0.064636	705	0.317730	5495	0.337580	0.203506	1696	0.297170	0.242431	1698	0.315665	0.000014	1664	0.286058	0.000020	1718	0.304424	36.803011	5495	0.337580	0.228600	0.222335	
6800	0.261618	6940	0.061671	647	0.306028	5613	0.345448	0.203506	1725	0.256232	0.242431	1766	0.281993	0.000014	1652	0.248184	0.000020	1657	0.258902	36.803011	5613	0.345448	0.217200	0.222335	
6810	0.282379	7071	0.057700	706	0.366856	5413	0.315721	0.203506	1756	0.264237	0.242431	1638	0.291819	0.000014	1738	0.287687	0.000020	1678	0.286651	36.803011	5413	0.315721	0.214950	0.222334	
6756	0.278123	7045	0.059191	680	0.316176	5519	0.350063	0.203506	1700	0.274706	0.242431	1726	0.292584	0.000014	1699	0.272513	0.000020	1631	0.272226	36.803011	5519	0.350063	0.222150	0.222334	
6882	0.301075	6830	0.062079	711	0.360056	5577	0.337278	0.203506	1687	0.291642	0.242431	1717	0.305766	0.000014	1750	0.301143	0.000020	1728	0.305556	36.803011	5577	0.337278	0.231650	0.222335	
6866	0.297408	6885	0.064198	651	0.339478	5598	0.350304	0.203506	1747	0.270750	0.242431	1709	0.287888	0.000014	1673	0.298267	0.000020	1737	0.332758	36.803011	5598	0.350304	0.233300	0.222336	
6757	0.282670	7097	0.066789	661	0.350983	5485	0.324157	0.203506	1705	0.278006	0.242431	1727	0.299363	0.000014	1696	0.270047	0.000020	1629	0.282996	36.803011	5485	0.324157	0.219700	0.222336	
6933	0.330016	6803	0.060121	707	0.359264	5557	0.320497	0.203506	1761	0.321976	0.242431	1716	0.308275	0.000014	1667	0.358128	0.000020	1789	0.332588	36.803011	5557	0.320497	0.236600	0.222338	
6849	0.310994	6934	0.063888	677	0.345643	5540	0.325451	0.203506	1723	0.304121	0.242431	1749	0.312750	0.000014	1678	0.313468	0.000020	1699	0.313714	36.803011	5540	0.325451	0.230500	0.222339	
6816	0.308245	6981	0.060307	679	0.384389	5524	0.316799	0.203506	1694	0.289847	0.242431	1706	0.296600	0.000014	1719	0.319953	0.000020	1697	0.326458	36.803011	5524	0.316799	0.226650	0.222340	
6878	0.282350	6970	0.066571	694	0.351585	5458	0.338586	0.203506	1729	0.288028	0.242431	1697	0.286388	0.000014	1716	0.273893	0.000020	1736	0.281106	36.803011	5458	0.338586	0.224900	0.222340	
6445	0.215361	7086	0.060683	736	0.353261	5733	0.315193	0.203506	1782	0.232884	0.242431	1744	0.258028	0.000014	1422	0.168073	0.000020	1497	0.189713	36.803011	5733	0.315193	0.194250	0.222336	
6837	0.314173	6926	0.061219	691	0.354559	5546	0.333393	0.203506	1768	0.261878	0.242431	1640	0.290854	0.000010	1710	0.321637	0.000013	1719	0.382781	36.803011	5546	0.333393	0.233300	0.222338	
6866	0.278182	6930	0.062338	679	0.322533	5525	0.340271	0.203506	1705	0.263930	0.242431	1704	0.267019	0.000014	1725	0.284638	0.000020	1732	0.296767	36.803011	5525	0.340271	0.222050	0.222338	
6796	0.271925	6995	0.067191	686	0.368805	5523	0.334963	0.203506	1736	0.271313	0.242431	1666	0.273109	0.000014	1697	0.259870	0.000020	1697	0.283441	36.803011	5523	0.334963	0.221050	0.222337	
6717	0.285842	6962	0.060615	703	0.318634	5618	0.350837	0.203506	1638	0.298535	0.242431	1674	0.271804	0.000014	1695	0.276696	0.000020	1710	0.296491	36.803011	5618	0.350837	0.226850	0.222338	
6882	0.302964	6896	0.053654	693	0.333333	5529	0.315247	0.203506	1733	0.289094	0.242431	1715	0.304956	0.000014	1680	0.301190	0.000020	1754	0.316420	36.803011	5529	0.315247	0.221450	0.222338	
6643	0.282101	7122	0.067397	719	0.365786	5516	0.322516	0.203506	1662	0.268351	0.242431	1728	0.293403	0.000014	1605	0.271028	0.000020	1648	0.294903	36.803011	5516	0.322516	0.219800	0.222338	
6790	0.251841	7011	0.059478	695	0.343885	5504	0.342660	0.203506	1700	0.252941	0.242431	1766	0.253681	0.000014	1599	0.232020	0.000020	1725	0.267246	36.803011	5504	0.342660	0.212600	0.222336	
6802	0.281829	7044	0.059199	649	0.337442	5505	0.306267	0.203506	1661	0.285370	0.242431	1721	0.269030	0.000014	1704	0.274648	0.000020	1716	0.298368	36.803011	5505	0.306267	0.211950	0.222335	
6979	0.289010	6992	0.064359	692	0.313584	5337	0.343077	0.203506	1734	0.290081	0.242431	1726	0.294322	0.000014	1841	0.272678	0.000020	1678	0.300358	36.803011	5337	0.343077	0.225750	0.222335	
6780	0.274189	6948	0.062176	683	0.349927	5589	0.330649	0.203506	1682	0.275268	0.242431	1723	0.265235	0.000014	1626	0.275523	0.000020	1749	0.280732	36.803011	5589	0.330649	0.218900	0.222335	
6970	0.286657	6840	0.056140	720	0.320833	5470	0.346252	0.203506	1707	0.275923	0.242431	1778	0.299213	0.000014	1697	0.275192	0.000020	1788	0.295302	36.803011	5470	0.346252	0.225350	0.222335	
6864	0.287442	6918	0.071552	700	0.345714	5518	0.313519	0.203506	1720	0.279651	0.242431	1773	0.289340	0.000014	1641	0.279707	0.000020	1730	0.300578	36.803011	5518	0.313519	0.222000	0.222335	
6688	0.247458	6969	0.062132	727	0.301238	5616	0.352030	0.203506	1730	0.260116	0.242431	1734	0.279123	0.000014	1587	0.219912	0.000020	1637	0.227245	36.803011	5616	0.352030	0.214200	0.222334	
6881	0.279175	6936	0.067330	689	0.320755	5494	0.351474	0.203506	1712	0.272196	0.242431	1786	0.293393	0.000014	1723	0.277423	0.000020	1660	0.272892	36.803011	5494	0.351474	0.227000	0.222335	
6809	0.287707	6951	0.063013	702	0.370370	5538	0.318707	0.203506	1680	0.263095	0.242431	1760	0.305682	0.000014	1712	0.290304	0.000020	1657	0.290887	36.803011	5538	0.318707	0.221100	0.222335	
6834	0.279485	6890	0.060522	673	0.362556	5603	0.335713	0.203506	1752	0.264269	0.242431	1680	0.297024	0.000014	1660	0.275904	0.000020	1742	0.281286	36.803011	5603	0.335713	0.222600	0.222335	
6707	0.280751	6978	0.065205	748	0.387701	5567	0.328723	0.203506	1677	0.265355	0.242431	1695	0.297935	0.000014	1696	0.275943	0.000020	1639	0.283710	36.803011	5567	0.328723	0.222900	0.222335	
6777	0.285082	6855	0.070751	754	0.409814	5614	0.323655	0.203506	1727	0.273885	0.242431	1696	0.290684	0.000014	1622	0.287916	0.000020	1732	0.288106	36.803011	5614	0.323655	0.227150	0.222335	
6883	0.299433	6791	0.061258	674	0.359050	5652	0.323956	0.203506	1744	0.288417	0.242431	1732	0.292148	0.000014	1693	0.300059	0.000020	1714	0.317386	36.803011	5652	0.323956	0.227500	0.222336	
7028	0.334234	6783	0.061035	681	0.309838	5508	0.289034	0.203506	1752	0.317352	0.242431	1726	0.313441	0.000014	1812	0.342163	0.000020	1738	0.363636	36.803011	5508	0.289034	0.228300	0.222337	
6876	0.290721	6846	0.061788	724	0.341160	5554	0.318869	0.203506	1720	0.258140	0.242431	1821	0.300934	0.000014	1668	0.290767	0.000020	1667	0.313137	36.803011	5554	0.318869	0.222000	0.222337	
6719	0.270576	7057	0.068301	686	0.377551	5538	0.347237	0.203506	1652	0.267554	0.242431	1682	0.285969	0.000014	1648	0.267597	0.000020	1737	0.261370	36.803011	5538	0.347237	0.224100	0.222337	
6906	0.299015	6885	0.063907	694	0.351585	5515	0.351043	0.203506	1833	0.304965	0.242431	1680	0.311905	0.000014	1712	0.269860	0.000020	1681	0.309340	36.803011	5515	0.351043	0.234250	0.222339	
6848	0.265187	6901	0.070135	704	0.417614	5547	0.331531	0.203506	1711	0.261835	0.242431	1788	0.250000	0.000014	1629	0.276243	0.000020	1720	0.273837	36.803011	5547	0.331531	0.221650	0.222339	
6891	0.300102	6952	0.063003	701	0.325250	5456	0.344391	0.203506	1733	0.276976	0.242431	1711	0.317358	0.000014	1754	0.271380	0.000020	1693	0.336090	36.803011	5456	0.344391	0.230650	0.222340	
6910	0.290593	6832	0.057523	707	0.349364	5551	0.324806	0.203506	1717	0.279557	0.242431	1687	0.280379	0.000014	1724	0.292923	0.000020	1782	0.308642	36.803011	5551	0.324806	0.222550	0.222340	
6809	0.262300	6992	0.061785	658	0.328267	5541	0.342537	0.203506	1735	0.254755	0.242431	1757	0.281161	0.000014	1681	0.260559	0.000020	1636	0.251834	36.803011	5541	0.342537	0.216600	0.222339	
6859	0.280799	6892	0.064568	676	0.325444	5573	0.336444	0.203506	1717	0.259755	0.242431	1727	0.306312	0.000014	1677	0.281455	0.000020	1738	0.275604	36.803011	5573	0.336444	0.223300	0.222339	
6859	0.305438	6830	0.063690	709	0.363893	5602	0.327562	0.203506	1770	0.290960	0.242431	1707	0.301699	0.000014	1697	0.302298	0.000020	1685	0.327596	36.803011	5602	0.327562	0.231150	0.222340	
6901	0.285321	6934	0.061004	702	0.360399	5463	0.332418	0.203506	1727	0.289519	0.242431	1695	0.287906	0.000014	1727	0.276781	0.000020	1752	0.287100	36.803011	5463	0.332418	0.223050	0.222340	
6841	0.285777	6893	0.063253	733	0.365621	5533	0.308151	0.203506	1792	0.284040	0.242431	1700	0.283529	0.000014	1669	0.288796	0.000020	1680	0.286905	36.803011	5533	0.308151	0.218200	0.222340	
6935	0.273684	6847	0.066306	706	0.354108	5512	0.347061	0.203506	1723	0.266396	0.242431	1754	0.264538	0.000014	1747	0.282198	0.000020	1711	0.281707	36.803011	5512	0.347061	0.225750	0.222340	
6866	0.291582	6883	0.063926	690	0.375362	5561	0.344183	0.203506	1701	0.282187	0.242431	1739	0.311673	0.000014	1675	0.280000	0.000020	1751	0.291833	36.803011	5561	0.344183	0.230750	0.222341	
6868	0.278393	6900	0.066522	684	0.334795	5548	0.346071	0.203506	1696	0.287736	0.242431	1755	0.290028	0.000014	1714	0.275963	0.000020	1703	0.259542	36.803011	5548	0.346071	0.226000	0.222342	
6767	0.290380	6935	0.063302	698	0.351003	5600	0.330714	0.203506	1650	0.250303	0.242431	1703	0.294187	0.000014	1679	0.291245	0.000020	1735	0.323919	36.803011	5600	0.330714	0.225050	0.222342	
6858	0.338145	6921	0.051438	682	0.324047	5539	0.300957	0.203506	1688	0.314573	0.242431	1729	0.318103	0.000014	1749	0.359634	0.000020	1692	0.359929	36.803011	5539	0.300957	0.228150	0.222343	
6947	0.322873	6937	0.060401	678	0.355457	5438	0.311512	0.203506	1720	0.317442	0.242431	1740	0.324138	0.000014	1756	0.313212	0.000020	1731	0.336800	36.803011	5438	0.311512	0.229850	0.222344	
6888	0.297038	6891	0.059353	668	0.372754	5553	0.330632	0.203506	1652	0.293584	0.242431	1717	0.296447	0.000014	1731	0.295205	0.000020	1788	0.302573	36.803011	5553	0.330632	0.227000	0.222345	
6940	0.280259	6889	0.064741	670	0.353731	5501	0.362480	0.203506	1786	0.281075	0.242431	1684	0.292755	0.000014	1693	0.262256	0.000020	1777	0.284750	36.803011	5501	0.362480	0.231100	0.222346	
6921	0.296200	6862	0.063684	680	0.332353	5537	0.331046	0.203506	1769	0.286603	0.242431	1675	0.291940	0.000014	1782	0.286756	0.000020	1695	0.320354	36.803011	5537	0.331046	0.227300	0.222346	
6834	0.288996	6903	0.068231	701	0.399429	5562	0.353110	0.203506	1712	0.284463	0.242431	1755	0.296296	0.000014	1667	0.283143	0.000020	1700	0.291765	36.803011	5562	0.353110	0.234500	0.222348	
6875	0.259491	6870	0.065793	695	0.352518	5560	0.325540	0.203506	1732	0.241339	0.242431	1705	0.258651	0.000014	1702	0.256169	0.000020	1736	0.281682	36.803011	5560	0.325540	0.214550	0.222347	
6886	0.299593	6849	0.061469	696	0.382184	5569	0.282636	0.203506	1703	0.271873	0.242431	1767	0.276740	0.000014	1738	0.313579	0.000020	1678	0.337306	36.803011	5569	0.282636	0.216200	0.222346	
6824	0.304953	6802	0.066598	716	0.385475	5658	0.319724	0.203506	1726	0.290846	0.242431	1678	0.318832	0.000014	1746	0.273196	0.000020	1674	0.338710	36.803011	5658	0.319724	0.230950	0.222347	
6903	0.307113	6886	0.065060	695	0.369784	5516	0.334844	0.203506	1730	0.307514	0.242431	1731	0.314269	0.000014	1746	0.294387	0.000020	1696	0.312500	36.803011	5516	0.334844	0.233600	0.222349	
6864	0.306672	6878	0.061355	680	0.323529	5578	0.321262	0.203506	1732	0.282333	0.242431	1748	0.302632	0.000014	1665	0.305105	0.000020	1719	0.336824	36.803011	5578	0.321262	0.226950	0.222350	
6796	0.281931	6990	0.064950	660	0.354545	5554	0.337775	0.203506	1777	0.265053	0.242431	1652	0.288136	0.000014	1684	0.291568	0.000020	1683	0.284017	36.803011	5554	0.337775	0.224000	0.222350	
6903	0.282920	6939	0.059375	677	0.354505	5481	0.308520	0.203506	1842	0.282845	0.242431	1709	0.275600	0.000014	1640	0.278659	0.000020	1712	0.294393	36.803011	5481	0.308520	0.214800	0.222349	
6867	0.280035	6869	0.065366	677	0.378139	5587	0.332021	0.203506	1711	0.284629	0.242431	1751	0.279840	0.000014	1699	0.268982	0.000020	1706	0.286635	36.803011	5587	0.332021	0.224150	0.222349	
6929	0.290662	6906	0.060527	672	0.385417	5493	0.331877	0.203506	1712	0.276869	0.242431	1725	0.302029	0.000014	1714	0.280630	0.000020	1778	0.302587	36.803011	5493	0.331877	0.225700	0.222349	
6915	0.293131	6874	0.063718	660	0.398485	5551	0.353810	0.203506	1741	0.272832	0.242431	1750	0.295429	0.000014	1729	0.293233	0.000020	1695	0.311504	36.803011	5551	0.353810	0.234600	0.222351	
6894	0.296200	6927	0.057745	677	0.358936	5502	0.358779	0.203506	1734	0.316609	0.242431	1711	0.314436	0.000014	1743	0.261044	0.000020	1706	0.293083	36.803011	5502	0.358779	0.232950	0.222352	
6879	0.275912	6843	0.062107	696	0.321839	5582	0.338051	0.203506	1635	0.286239	0.242431	1746	0.281214	0.000014	1796	0.262249	0.000020	1702	0.274971	36.803011	5582	0.338051	0.221700	0.222352	
6753	0.295128	7054	0.068472	701	0.362340	5492	0.342862	0.203506	1718	0.302678	0.242431	1720	0.293023	0.000014	1624	0.294335	0.000020	1691	0.290361	36.803011	5492	0.342862	0.230650	0.222353	
6873	0.259421	6954	0.063704	664	0.298193	5509	0.351788	0.203506	1821	0.275673	0.242431	1758	0.292378	0.000014	1648	0.214806	0.000020	1646	0.250911	36.803011	5509	0.351788	0.218100	0.222353	
6706	0.267671	6893	0.067895	720	0.309722	5681	0.334272	0.203506	1721	0.270773	0.242431	1699	0.302531	0.000014	1631	0.237891	0.000020	1655	0.258006	36.803011	5681	0.334272	0.219250	0.222353	
6752	0.283620	6963	0.065633	708	0.299435	5577	0.358078	0.203506	1716	0.269231	0.242431	1656	0.300121	0.000014	1648	0.268204	0.000020	1732	0.296767	36.803011	5577	0.358078	0.229050	0.222353	
6889	0.280883	6884	0.062028	721	0.323162	5506	0.333999	0.203506	1733	0.279862	0.242431	1709	0.294909	0.000014	1680	0.265476	0.000020	1767	0.282965	36.803011	5506	0.333999	0.221700	0.222353	
6910	0.284370	6889	0.059515	669	0.349776	5532	0.350325	0.203506	1775	0.281690	0.242431	1761	0.286769	0.000014	1709	0.282621	0.000020	1665	0.286486	36.803011	5532	0.350325	0.227350	0.222354	
6835	0.298756	6821	0.066559	745	0.369128	5599	0.345955	0.203506	1652	0.293584	0.242431	1741	0.291212	0.000014	1714	0.282380	0.000020	1728	0.327546	36.803011	5599	0.345955	0.235400	0.222356	
6855	0.307513	6992	0.066648	698	0.396848	5455	0.316407	0.203506	1772	0.318284	0.242431	1741	0.274555	0.000014	1672	0.309211	0.000020	1670	0.328743	36.803011	5455	0.316407	0.228850	0.222357	
6866	0.284736	6934	0.062013	715	0.316084	5485	0.343118	0.203506	1747	0.294791	0.242431	1703	0.296536	0.000014	1662	0.273767	0.000020	1754	0.273660	36.803011	5485	0.343118	0.224650	0.222357	
6878	0.298052	6942	0.068280	728	0.339286	5452	0.318232	0.203506	1781	0.286917	0.242431	1659	0.297770	0.000014	1669	0.296585	0.000020	1769	0.310910	36.803011	5452	0.318232	0.225300	0.222357	
6972	0.303069	7018	0.066401	689	0.393324	5321	0.331329	0.203506	1708	0.312061	0.242431	1757	0.303358	0.000014	1760	0.296023	0.000020	1747	0.301088	36.803011	5321	0.331329	0.230650	0.222358	
6808	0.278055	6992	0.069794	697	0.391679	5503	0.342722	0.203506	1701	0.303351	0.242431	1764	0.269841	0.000014	1684	0.266033	0.000020	1659	0.273056	36.803011	5503	0.342722	0.227000	0.222359	
6944	0.284706	6826	0.068854	703	0.355619	5527	0.353899	0.203506	1750	0.298286	0.242431	1748	0.309497	0.000014	1703	0.257193	0.000020	1743	0.273092	36.803011	5527	0.353899	0.232650	0.222360	
6887	0.286917	6823	0.064781	681	0.355360	5609	0.335354	0.203506	1706	0.271981	0.242431	1793	0.291690	0.000014	1735	0.281844	0.000020	1653	0.302480	36.803011	5609	0.335354	0.227050	0.222361	
7027	0.299132	6748	0.064019	698	0.359599	5527	0.350100	0.203506	1754	0.283352	0.242431	1764	0.281746	0.000014	1737	0.310881	0.000020	1772	0.320542	36.803011	5527	0.350100	0.236000	0.222363	
6907	0.292167	6891	0.070091	714	0.361345	5488	0.322340	0.203506	1736	0.290323	0.242431	1758	0.286121	0.000014	1699	0.313125	0.000020	1714	0.279463	36.803011	5488	0.322340	0.226400	0.222363	
6872	0.276921	6902	0.060852	690	0.355072	5536	0.339053	0.203506	1705	0.289736	0.242431	1733	0.258511	0.000014	1681	0.281975	0.000020	1753	0.277809	36.803011	5536	0.339053	0.222250	0.222363	
6886	0.274034	6796	0.060182	691	0.318379	5627	0.336769	0.203506	1798	0.280311	0.242431	1676	0.262530	0.000014	1701	0.284539	0.000020	1711	0.268264	36.803011	5627	0.336769	0.220550	0.222363	
6895	0.291080	6943	0.064237	676	0.353550	5486	0.321546	0.203506	1684	0.279691	0.242431	1699	0.310182	0.000014	1665	0.295495	0.000020	1847	0.279913	36.803011	5486	0.321546	0.222800	0.222363	
6849	0.285443	6930	0.061760	699	0.409156	5522	0.341181	0.203506	1668	0.276379	0.242431	1773	0.289340	0.000014	1694	0.282172	0.000020	1714	0.293466	36.803011	5522	0.341181	0.227650	0.222364	
6714	0.261990	6936	0.061130	703	0.271693	5647	0.328316	0.203506	1683	0.261438	0.242431	1764	0.278345	0.000014	1622	0.250925	0.000020	1645	0.255927	36.803011	5647	0.328316	0.211400	0.222362	
6695	0.255414	6993	0.064636	742	0.347709	5570	0.348833	0.203506	1691	0.270846	0.242431	1772	0.273138	0.000014	1607	0.235221	0.000020	1625	0.240000	36.803011	5570	0.348833	0.218150	0.222362	
6938	0.266503	6885	0.066957	730	0.341096	5447	0.342757	0.203506	1742	0.287026	0.242431	1792	0.275112	0.000014	1684	0.264846	0.000020	1720	0.238372	36.803011	5447	0.342757	0.221300	0.222362	
6925	0.285199	6904	0.062862	737	0.374491	5434	0.334192	0.203506	1769	0.281515	0.242431	1723	0.286129	0.000014	1721	0.266705	0.000020	1712	0.306659	36.803011	5434	0.334192	0.225050	0.222362	
6883	0.282290	6877	0.059619	713	0.360449	5527	0.323141	0.203506	1722	0.267712	0.242431	1708	0.263466	0.000014	1710	0.295906	0.000020	1743	0.301779	36.803011	5527	0.323141	0.219800	0.222362	
6914	0.298814	6959	0.060785	632	0.384494	5495	0.339945	0.203506	1766	0.300113	0.242431	1692	0.284279	0.000014	1692	0.293735	0.000020	1764	0.316327	36.803011	5495	0.339945	0.230000	0.222363	
6790	0.272901	6918	0.073287	693	0.396825	5599	0.340954	0.203506	1678	0.277116	0.242431	1785	0.269468	0.000014	1668	0.270983	0.000020	1659	0.274262	36.803011	5599	0.340954	0.227200	0.222363	
6777	0.243471	6942	0.063382	659	0.323217	5622	0.339559	0.203506	1802	0.241953	0.242431	1717	0.258008	0.000014	1667	0.236953	0.000020	1591	0.236329	36.803011	5622	0.339559	0.210600	0.222362	
6732	0.280303	6950	0.061151	706	0.330028	5612	0.343728	0.203506	1654	0.273881	0.242431	1824	0.276864	0.000014	1641	0.277270	0.000020	1613	0.293862	36.803011	5612	0.343728	0.223700	0.222362	
6864	0.274184	6885	0.065214	692	0.320809	5559	0.350603	0.203506	1730	0.241618	0.242431	1746	0.292669	0.000014	1745	0.261891	0.000020	1643	0.301887	36.803011	5559	0.350603	0.225100	0.222362	
6925	0.281588	6808	0.064336	697	0.311334	5570	0.338959	0.203506	1700	0.257059	0.242431	1773	0.283700	0.000014	1719	0.295521	0.000020	1733	0.289671	36.803011	5570	0.338959	0.224650	0.222363	
6860	0.282653	6973	0.074430	654	0.337920	5513	0.325231	0.203506	1698	0.291519	0.242431	1761	0.286769	0.000014	1721	0.266124	0.000020	1680	0.286310	36.803011	5513	0.325231	0.223600	0.222363	
6870	0.279767	6881	0.058422	670	0.398507	5579	0.338233	0.203506	1736	0.259793	0.242431	1732	0.290993	0.000014	1665	0.277477	0.000020	1737	0.290731	36.803011	5579	0.338233	0.223900	0.222363	
6889	0.309624	6909	0.053409	724	0.379834	5478	0.355604	0.203506	1718	0.298603	0.242431	1743	0.310384	0.000014	1744	0.316514	0.000020	1684	0.312945	36.803011	5478	0.355604	0.236250	0.222365	
6786	0.273799	6944	0.058180	671	0.318927	5599	0.347026	0.203506	1736	0.297235	0.242431	1688	0.276659	0.000014	1658	0.257539	0.000020	1704	0.262911	36.803011	5599	0.347026	0.220950	0.222365	
6800	0.270441	7017	0.069403	730	0.361644	5453	0.347148	0.203506	1757	0.275470	0.242431	1697	0.269888	0.000014	1617	0.280767	0.000020	1729	0.256217	36.803011	5453	0.347148	0.224150	0.222365	
6945	0.288409	6951	0.062293	650	0.370769	5454	0.335534	0.203506	1801	0.258745	0.242431	1730	0.289017	0.000014	1711	0.302747	0.000020	1703	0.304756	36.803011	5454	0.335534	0.225350	0.222365	
6944	0.284850	6858	0.062555	774	0.379845	5424	0.328355	0.203506	1773	0.280880	0.242431	1677	0.288611	0.000014	1742	0.287026	0.000020	1752	0.283105	36.803011	5424	0.328355	0.224100	0.222366	
6836	0.281305	6906	0.064147	647	0.329212	5611	0.326145	0.203506	1733	0.278130	0.242431	1680	0.289286	0.000014	1688	0.270142	0.000020	1735	0.287608	36.803011	5611	0.326145	0.220450	0.222365	
6750	0.273778	7034	0.065539	671	0.312966	5545	0.357078	0.203506	1728	0.280671	0.242431	1668	0.271583	0.000014	1695	0.269617	0.000020	1659	0.273056	36.803011	5545	0.357078	0.224950	0.222366	
6935	0.293583	6822	0.071973	704	0.359375	5539	0.318830	0.203506	1689	0.281824	0.242431	1792	0.277344	0.000014	1731	0.290006	0.000020	1723	0.325595	36.803011	5539	0.318830	0.227300	0.222366	
6827	0.290611	6919	0.066195	651	0.410138	5603	0.316616	0.203506	1710	0.266667	0.242431	1700	0.287647	0.000014	1750	0.289714	0.000020	1667	0.319136	36.803011	5603	0.316616	0.224150	0.222367	
6878	0.301105	6943	0.055884	733	0.339700	5446	0.324642	0.203506	1720	0.268023	0.242431	1734	0.302191	0.000014	1759	0.330870	0.000020	1665	0.302703	36.803011	5446	0.324642	0.223800	0.222367	
6861	0.290920	6912	0.065538	683	0.361640	5544	0.323052	0.203506	1725	0.297971	0.242431	1735	0.284150	0.000014	1704	0.284038	0.000020	1697	0.297584	36.803011	5544	0.323052	0.224350	0.222367	
6866	0.293038	6973	0.058942	710	0.326761	5451	0.359017	0.203506	1720	0.287791	0.242431	1705	0.302053	0.000014	1725	0.299130	0.000020	1716	0.283217	36.803011	5451	0.359017	0.230600	0.222368	
6811	0.279254	6965	0.064465	676	0.335799	5548	0.349856	0.203506	1688	0.283175	0.242431	1734	0.277970	0.000014	1665	0.266066	0.000020	1724	0.289443	36.803011	5548	0.349856	0.225950	0.222369	
6892	0.287145	6785	0.066470	749	0.329773	5574	0.333692	0.203506	1716	0.278555	0.242431	1737	0.299367	0.000014	1711	0.289889	0.000020	1728	0.280671	36.803011	5574	0.333692	0.226850	0.222369	
6710	0.288227	7049	0.064974	702	0.378917	5539	0.334176	0.203506	1700	0.310000	0.242431	1786	0.307391	0.000014	1607	0.245800	0.000020	1617	0.286333	36.803011	5539	0.334176	0.225450	0.222370	
